,title,description,url,publishedAt,content,domain,topic,injuries,trades,retirements,draft,all-stars,playoffs,rookies,highlights,fantasy
67,Shifting Defense into High Gear Against the Pistons,"Date: February 7, 2020 Tip-Off Time: 7 p.m. CT Television: Fox Sports Oklahoma Radio: 98.1 FM WWLS the Sports Animal and the Thunder Radio Network",https://www.nba.com/thunder/preview/pistons-200207,2020-02-07T00:59:01Z,"Date: February 7, 2020
Tip-Off Time: 7 p.m. CTTelevision: Fox Sports OklahomaRadio: 98.1 FM WWLS the Sports Animal and the Thunder Radio Network
Thunder Status
The Thunder enter into its second game of February and the second of four-straight home games on… [+3765 chars]",nba.com,highlights,,,,,,,,,
68,Wizards acquire Napier from Denver,"WASHINGTON, DC – The Washington Wizards announced today that they have acquired guard Shabazz Napier from Denver in exchange for guard Jordan McRae.",https://www.nba.com/wizards/wizards-acquire-shabazz-napier-denver-jordan-mcrae,2020-02-07T00:58:50Z,"WASHINGTON, DC The Washington Wizards announced today that they have acquired guard Shabazz Napier from Denver in exchange for guard Jordan McRae.
Shabazz is an experienced, hard-nosed guard who is in the midst of a career year, said Wizards General Manager … [+1457 chars]",nba.com,trades,,,,,,,,,
69,What Jordan McRae brings to the Denver Nuggets,The Nuggets added a dynamic wing scorer in McRae.,https://www.nba.com/nuggets/news/what-mcrae-brings-to-nuggets-020620,2020-02-07T00:54:10Z,"During a late flurry of trades in the final hour leading up to the 2020 NBA Trade Deadline, the Denver Nuggets made one final transaction, swapping Shabazz Napier for Jordan McRae of the Washington Wizards. 
Given Denvers depth at the point guard position, s… [+3304 chars]",nba.com,,,,,,,,,,
70,Nuggets Acquire Jordan McRae,Denver sends Shabazz Napier to the Washington Wizards.,https://www.nba.com/nuggets/news/nuggets-acquire-mcrae-020620,2020-02-07T00:51:58Z,"DENVER, Feb. 6, 2020 The Denver Nuggets have acquired guard Jordan McRae from Washington in exchange for a Shabazz Napier, President of Basketball Operations Tim Connelly announced today.
McRae, 6-5, 179, has appeared in 29 games (four starts) for the Washin… [+1118 chars]",nba.com,trades,,,,,,,,,
71,Introducing: Denver Nuggets’ Jordan McRae,"The Nuggets beat Thursday’s trade deadline to acquire Jordan McRae from the Wizards in exchange for Shabazz Napier, a player they added less than 24 hours ago. Here are some details about Denver’s newest arrival: Age: 28Position: Guard-Forward Twitter: @Jordy…",https://www.nba.com/nuggets/news/introducing-mcrae-20200206,2020-02-07T00:51:45Z,"The Nuggets beat Thursdays trade deadline to acquire Jordan McRae from the Wizards in exchange for Shabazz Napier, a player they added less than 24 hours ago. 
Here are some details about Denvers newest arrival: 
Age: 28
Position: Guard-Forward 
Twitter:@… [+2416 chars]",nba.com,,,,,,,,,,
72,LeBron and Giannis discuss changes to the All-Star Game,Baron Davis explains the changes to the 2020 All-Star Game and then LeBron James and Giannis Antetokounmpo talk about what they like about the new format.,http://www.nba.com/video/2020/02/06/20200206-inside-all-star-game-changes,2020-02-07T00:47:44Z,,nba.com,all-star,,,,,,,,,
73,Donovan Mitchell and Rudy Gobert will play for Team Giannis in the 2020 NBA All-Star Game,"Stifle and Spida are sticking together.Utah Jazz All-Stars Rudy Gobert and Donovan Mitchell were both selected by team captain Giannis Antetokounmpo in Thursday’s NBA All-Star draft, and will take on a team led by Lakers forward LeBron James later this month …",https://www.nba.com/jazz/news/donovan-mitchell-and-rudy-gobert-will-play-team-giannis-2020-nba-all-star-game,2020-02-07T00:42:00Z,"Stifle and Spida are sticking together.
Utah Jazz All-Stars Rudy Gobert and Donovan Mitchell were both selected by team captain Giannis Antetokounmpo in Thursdays NBA All-Star draft, and will take on a team led by Lakers forward LeBron James later this month… [+1685 chars]",nba.com,all-star,,,,,,,,,
74,LeBron James and Giannis Antetokounmpo discuss their All-Star Teams,LeBron James and Giannis Antetokoumpo discuss what went into their All-Star Team Selections,http://www.nba.com/video/2020/02/06/20200206-inside-nba-all-star-draft,2020-02-07T00:32:39Z,,nba.com,all-star,,,,,,,,,
75,LeBron and Giannis pick the starters,LeBron James and Giannis Antetokounmpo revise their roles as team captains for the 2020 All-Star Draft.,http://www.nba.com/video/2020/02/06/20200206-inside-all-star-draft-starters,2020-02-07T00:29:11Z,,nba.com,all-star,,,,,,,,,
76,Brandon Ingram will play for Team Giannis in All-Star Game,"Ten days from now, Brandon Ingram will be suiting up to play a basketball game in the same arena where he’s performing tonight, the United Center in Chicago.",https://www.nba.com/pelicans/news/brandon-ingram-will-play-team-giannis-all-star-game,2020-02-07T00:26:58Z,"Ten days from now, Brandon Ingram will be suiting up to play a basketball game in the same arena where hes performing tonight, the United Center in Chicago.
On Thursday, less than an hour before tip-off of the Ingram and the Pelicans visiting the Chicago Bul… [+217 chars]",nba.com,all-star,,,,,,,,,
77,Shai Gilgeous-Alexander to Represent Thunder in 2020 Taco Bell Skills Challenge,"OKLAHOMA CITY, Feb. 6, 2020 – Oklahoma City Thunder guard Shai Gilgeous-Alexander was selected to replace Detroit Pistons guard Derrick Rose in the 2020 Taco Bell® Skills Challenge, it was announced today by the NBA.",https://www.nba.com/thunder/news/release-skillschallenge-200206,2020-02-07T00:18:54Z,"OKLAHOMA CITY, Feb. 6, 2020 Oklahoma City Thunder guard Shai Gilgeous-Alexander was selected to replace Detroit Pistons guard Derrick Rose in the 2020 Taco Bell® Skills Challenge, it was announced today by the NBA. 
In 51 games (all starts) this season, Gilg… [+877 chars]",nba.com,all-star,,,,,,,,,
78,Quick Facts | Alec Burks,"Over the past eight seasons, NBA veteran Alec Burks has proven himself as a reliable scorer. Now, the 28-year old is having arguably his best season yet.Get to know one of the newest 76ers…Prior to the trade, the 8-year NBA veteran was averaging 16.1 points, …",https://www.nba.com/sixers/news/quick-facts-alec-burks,2020-02-07T00:17:40Z,"Over the past eight seasons, NBA veteran Alec Burks has proven himself as a reliable scorer. Now, the 28-year old is having arguably his best season yet.<li>Prior to the trade, the 8-year NBA veteran was averaging 16.1 points, 4.7 rebounds, and a 3.1 assists … [+1589 chars]",nba.com,,,,,,,,,,
79,Warriors Trade Alec Burks and Glenn Robinson III to Philadelphia 76ers,"The Golden State Warriors have traded guards Alec Burks and Glenn Robinson III to the Philadelphia 76ers in exchange for three second round draft picks, the team announced today. The draft choices acquired by Golden State include a 2020 second round pick via …",https://www.nba.com/warriors/news/burks-robinson-traded-philadelphia-20200206,2020-02-07T00:17:30Z,"The Golden State Warriors have traded guards Alec Burks and Glenn Robinson III to the Philadelphia 76ers in exchange for three second round draft picks, the team announced today. The draft choices acquired by Golden State include a 2020 second round pick via … [+1007 chars]",nba.com,trades,,,,,,,,,
80,Quick Facts | Glenn Robinson III,"With five years of NBA experience under his belt, Glenn Robinson III has proved himself to be a capable shooter. Get to know one of the newest 76ers...Robinson was  a steady presence from long-range for Golden State this season, and the team’s most accurate 3…",https://www.nba.com/sixers/news/quick-facts-glenn-robinson-iii,2020-02-07T00:16:55Z,"With five years of NBA experience under his belt, Glenn Robinson III has proved himself to be a capable shooter. Get to know one of the newest 76ers...<li>Robinson was  a steady presence from long-range for Golden State this season, and the teams most accurat… [+1831 chars]",nba.com,,,,,,,,,,
81,"Team Acquires Burks, Robinson III","Philadelphia 76ers General Manager Elton Brand announced today that the team has acquired Alec Burks and Glenn Robinson III from Golden State in exchange for three second-round picks (2020 Dallas, 2021 Denver and 2022 Toronto). In a separate deal, the team ha…",https://www.nba.com/sixers/team-acquires-burks-robinson-iii,2020-02-07T00:15:20Z,"Philadelphia 76ers General Manager Elton Brand announced today that the team has acquired Alec Burks and Glenn Robinson III from Golden State in exchange for three second-round picks (2020 Dallas, 2021 Denver and 2022 Toronto).
In a separate deal, the team h… [+2703 chars]",nba.com,trades,,,,,,,,,
82,Dubs Watch List: Best of January,presented by,https://www.nba.com/warriors/news-blogs/dubs-watch-list-20200206,2020-02-07T00:03:15Z,"Copyright © 2020 NBA Media Ventures, LLC. All rights reserved.
 No portion of NBA.com may be duplicated, redistributed or manipulated in any form.
 This site is operated jointly by NBA and WarnerMedia. To opt out of the sale of your personal information as … [+563 chars]",nba.com,,,,,,,,,,
83,Kenny Smith joins GameTime to recap the trade deadline,Kenny Smith joins Ro Parrish on GameTime to recap all the moves that took place around the trade deadline.,http://www.nba.com/video/2020/02/06/20200206-gametime-kenny-smith-trade-deadline,2020-02-07T00:02:50Z,,nba.com,,,,,,,,,,
84,The WarmUp | Fantasy Forecast - Feb. 07,Tim Doyle joins The WarmUp to bring you his fantasy picks for tonight's matchups in the NBA.,http://www.nba.com/video/2020/02/07/20200207-warmup-fantasy-forecast,2020-02-07T23:44:42Z,,nba.com,,,,,,,,,,
85,"Denver Nuggets' Tim Connelly: ""Nikola Jokić is the best player in the NBA right now""","Nikola Jokić is having a monster start to 2020, averaging 24.9 points, 10.9 rebounds and 7.1 assists on 54.1 percent shooting since Jan. 2. Tim Connelly, the Nuggets' President of Basketball Operations, has been impressed with his All-Star center's recent sur…",https://www.nba.com/nuggets/news/connelly-jokic-20200207,2020-02-07T23:21:53Z,"Nikola Joki is having a monster start to 2020, averaging 24.9 points, 10.9 rebounds and 7.1 assists on 54.1 percent shooting since Jan. 2. Tim Connelly, the Nuggets' President of Basketball Operations, has been impressed with his All-Star center's recent surg… [+1033 chars]",nba.com,highlights,,,,,,,,,
86,DFS Tip Drill |Feb. 7,Gregg Sussman of SportsGrid and Ricky Sanders look at the top players on tonight's 8-game slate to help you set your FanDuel lineups.,http://www.nba.com/video/2020/02/07/dfs-tip-drill-feb-7,2020-02-07T22:56:35Z,,nba.com,,,,,,,,,,
87,"Bear Necessities: Key notes, numbers and trends entering Grizzlies-76ers matchup","The Grizzlies look to continue their momentum in the second game of a three-game road trip against the Philadelphia 76ers, who boast the NBA’s best home record at 22-2.",https://www.nba.com/grizzlies/news/bear-necessities-key-notes-numbers-and-trends-entering-grizzlies-76ers-matchup-200207,2020-02-07T22:45:07Z,"PHILADELPHIA The Grizzlies look to continue their momentum in the second game of a three-game road trip against the Philadelphia 76ers, who boast the NBAs best home record at 22-2.
Bear Necessities is a spotlight on key Grizzlies facts and trends, curated fr… [+1597 chars]",nba.com,,,,,,,,,,
88,Karl-Anthony Towns On D'Angelo Russell: 'It's Going To Be A Lot Of Fun To Play With Him',Karl-Anthony Towns On D'Angelo Russell: 'It's Going To Be A Lot Of Fun To Play With Him',http://www.nba.com/video/2020/02/07/karl-anthony-towns-dangelo-russell-its-going-be-lot-fun-play-him,2020-02-07T22:44:48Z,,nba.com,,,,,,,,,,
89,Iguodala Speaks For The First Time As A HEAT Player,Andre Iguodala speaks for the first time as a member of the Miami HEAT,http://www.nba.com/video/2020/02/07/iguodala-speaks-first-time-heat-player,2020-02-07T22:42:35Z,,nba.com,trades,,,,,,,,,
90,Pat Riley: “I’m All About Now”,"On Friday afternoon, HEAT President Pat Riley spoke to the media on a conference call about acquiring Andre Iguodala, Jae Crowder and Solomon Hill, his outlook for the future and more. Check out some notable quotes below.",https://www.nba.com/heat/news/quotes-riley-trade-deadline-200207,2020-02-07T22:40:45Z,"On Friday afternoon, HEAT President Pat Riley spoke to the media on a conference call about acquiring Andre Iguodala, Jae Crowder and Solomon Hill, his outlook for the future and more.
Check out some notable quotes below.
On Why He Coveted Iguodala
[When] … [+2356 chars]",nba.com,,,,,,,,,,
91,Nuggets' Tim Connelly discusses trade deadline moves on Altitude Sports Radio,Connelly discussed the trade deadline and the Nuggets' outlook.,https://www.nba.com/nuggets/news/nuggets-connelly-trades-altitude-radio-020720,2020-02-07T22:31:36Z,"The Denver Nuggets' President of Basketball Operations Tim Connelly sat down with Ryan Harris, Scott Hastings and Josh Dover on 92.5FM on Altitude Sports Radio to discuss the two trades that the Nuggets made this week, the strong play of Nikola Joki and the t… [+74 chars]",nba.com,trades,,,,,,,,,
92,What You Need To Know About New Timberwolves Forward James Johnson,Timberwolves President of Basketball Operations Gersson Rosas has continually stressed the importance of building a team around star center Karl-Anthony Towns during his nine months in Minnesota.He’s stuck to his word and brought in guys around 24-year-old To…,https://www.nba.com/timberwolves/news/what-you-need-know-about-new-timberwolves-forward-james-johnson,2020-02-07T22:10:36Z,"Timberwolves President of Basketball Operations Gersson Rosas has continually stressed the importance of building a team around star center Karl-Anthony Towns during his nine months in Minnesota.
Hes stuck to his word and brought in guys around 24-year-old T… [+3424 chars]",nba.com,trades,,,,,,,,,
93,Magic in Favorable Spot Rest of Season,"ORLANDO – If the season ended today, the Orlando Magic would be the No. 8 seed in the Eastern Conference playoffs, which also would mean they would be in the playoffs in consecutive years for the first time since they qualified in six straight seasons from 20…",https://www.nba.com/magic/magic-favorable-spot-rest-season-20200207,2020-02-07T22:05:54Z,"ORLANDO If the season ended today, the Orlando Magic would be the No. 8 seed in the Eastern Conference playoffs, which also would mean they would be in the playoffs in consecutive years for the first time since they qualified in six straight seasons from 2007… [+2814 chars]",nba.com,,,,,,,,,,
94,Brandon Ingram questionable for Saturday’s game vs. Pacers,"As a result of early-season injuries, New Orleans (21-31) had difficulty finding lineup continuity for a lengthy portion of the regular season, but in recent weeks and since the NBA debut of Zion Williamson, the Pelicans have been able to trot out the same st…",https://www.nba.com/pelicans/news/brandon-ingram-questionable-saturdays-game-vs-pacers,2020-02-07T21:56:32Z,"As a result of early-season injuries, New Orleans (21-31) had difficulty finding lineup continuity for a lengthy portion of the regular season, but in recent weeks and since the NBA debut of Zion Williamson, the Pelicans have been able to trot out the same st… [+616 chars]",nba.com,injuries,,,,,,,,,
